OTU_num	T.T4CK.1	T.T4CK.2	T.T4CK.3	T.T4CK.4	T.T4B.1	T.T4B.2	T.T4B.3	T.T4B.4
OTU_6501	0	0	0	0	0	0	0	0
OTU_6502	0	0	0	0	0	0	0	0
OTU_6503	0	0	0	0	0	0	0	0
OTU_6504	0	0	0	0	0	0	0	0
OTU_6506	0	0	0	0	0	0	0	0
OTU_6507	0	0	0	0	0	0	0	0
OTU_6508	0	0	0	0	0	0	0	0
OTU_6509	24	43	45	24	16	15	12	8
OTU_6510	0	0	0	0	0	0	0	0
OTU_6511	10	4	0	3	2	3	1	1
OTU_6512	0	1	0	0	0	0	0	0
OTU_6513	10	0	3	7	1	6	5	5
OTU_6514	0	0	0	0	0	0	0	0
OTU_6516	15	8	17	10	18	8	24	25
OTU_6518	0	0	0	0	0	0	0	0
OTU_6520	15	27	28	15	51	70	25	60
OTU_6522	0	0	0	0	1	0	0	0
OTU_6524	0	0	0	1	0	0	0	0
OTU_6525	0	0	0	0	0	0	0	0
OTU_6526	0	0	0	0	0	0	0	0
OTU_6528	0	0	0	0	0	0	0	0
OTU_6529	0	0	0	0	0	0	0	0
OTU_6530	0	0	0	0	0	0	0	0
OTU_6531	0	0	0	0	0	0	0	0
OTU_6532	0	0	0	0	0	0	1	0
OTU_6533	7	4	5	7	6	4	7	5
OTU_6536	0	0	0	0	0	0	0	0
OTU_6537	32	45	32	42	46	40	44	52
OTU_6538	0	0	0	0	0	0	0	0
OTU_6539	0	0	0	0	0	0	0	0
OTU_6540	8	1	3	2	1	0	3	0
OTU_6541	0	0	0	1	0	0	0	0
OTU_6542	1	1	0	0	0	0	0	0
OTU_6543	0	0	0	0	0	0	0	0
OTU_6544	0	1	0	0	1	0	0	0
OTU_6545	0	0	0	0	0	0	0	0
OTU_6546	0	0	0	0	0	0	0	1
OTU_6547	0	0	0	0	0	0	0	0
OTU_6548	0	0	0	0	0	0	0	0
OTU_6549	10	11	6	5	5	13	11	5
OTU_6550	0	0	0	0	0	0	0	0
OTU_6551	0	0	0	0	1	0	0	0
OTU_6553	0	0	0	0	0	1	0	1
OTU_6554	0	0	0	0	3	0	0	0
OTU_6555	0	0	0	0	0	0	1	0
OTU_6556	0	0	0	0	0	0	0	0
OTU_6557	0	0	1	0	0	0	1	0
OTU_6558	1	1	0	0	0	1	0	3
OTU_6559	2	0	0	0	0	0	0	0
OTU_6560	0	1	1	1	0	0	0	0
OTU_6562	0	0	0	0	0	0	0	0
OTU_6563	4	2	0	3	0	3	0	3
OTU_6564	0	0	0	0	1	0	0	1
OTU_6565	10	0	1	0	0	0	0	0
OTU_6567	8	1	3	7	0	1	2	3
OTU_6568	0	1	0	0	0	0	0	0
OTU_6569	0	0	1	0	0	0	1	0
OTU_6570	7	16	19	11	8	32	5	12
OTU_6572	0	0	0	2	0	0	0	0
OTU_6573	0	0	3	0	0	0	3	0
OTU_6575	22	1	1	3	0	5	2	1
OTU_6576	0	0	0	0	0	0	0	0
OTU_6580	0	0	0	0	0	1	0	0
OTU_6582	0	0	0	0	0	3	0	0
OTU_6584	0	0	1	0	0	1	0	0
OTU_6586	15	8	15	15	13	7	5	8
OTU_6587	0	0	0	0	0	0	0	0
OTU_6588	0	0	0	0	0	0	0	1
OTU_6589	0	0	0	0	0	0	0	0
OTU_6591	0	2	0	0	0	0	0	0
OTU_6592	0	0	0	0	0	0	0	0
OTU_6594	1	0	0	0	0	0	0	0
OTU_6596	0	0	0	0	0	0	0	0
OTU_6597	0	0	0	0	0	0	0	1
OTU_6599	0	0	0	0	0	0	0	0
OTU_6600	0	0	0	0	0	0	0	0
OTU_6601	25	48	12	19	18	53	21	26
OTU_6602	0	0	0	0	0	0	0	0
OTU_6606	0	0	0	0	0	0	0	0
OTU_6607	0	0	0	0	0	0	0	0
OTU_6608	0	0	0	1	0	0	0	0
OTU_6610	7	8	11	10	7	13	7	10
OTU_6611	0	0	0	0	0	0	0	0
OTU_6613	27	13	59	16	13	7	9	13
OTU_6614	0	0	0	0	0	0	0	0
OTU_6616	0	0	0	0	0	0	0	0
OTU_6617	0	0	0	0	0	0	0	0
OTU_6620	22	16	19	13	32	15	11	8
OTU_6624	17	16	37	15	3	4	5	1
OTU_6625	0	0	0	0	0	0	0	0
OTU_6626	0	0	0	0	0	0	0	0
OTU_6627	5	4	7	5	11	8	8	10
OTU_6628	0	0	0	1	0	0	0	0
OTU_6629	3	2	5	2	5	2	1	1
OTU_6630	0	0	0	0	0	0	0	0
OTU_6631	0	0	0	0	0	0	0	0
OTU_6632	0	0	0	0	0	0	0	0
OTU_6635	0	0	0	1	1	0	0	1
OTU_6637	0	0	0	0	0	0	0	0
OTU_6638	19	13	11	15	10	15	19	18
OTU_6639	0	0	1	1	4	1	0	4
OTU_6642	0	0	0	0	0	0	0	0
OTU_6644	0	0	0	0	0	0	0	3
OTU_6645	0	0	0	0	0	0	0	0
OTU_6647	0	0	0	0	0	0	0	0
OTU_6648	0	0	0	0	0	0	0	0
OTU_6651	0	0	0	0	0	0	0	0
OTU_6653	0	0	0	0	0	0	0	0
OTU_6656	95	102	73	93	69	84	80	100
OTU_6657	0	0	0	0	0	0	0	0
OTU_6659	0	0	0	0	0	0	0	0
OTU_6660	0	1	0	1	0	0	1	1
OTU_6661	0	0	0	0	0	0	0	0
OTU_6662	16	5	4	11	5	1	3	4
OTU_6663	0	0	0	0	0	0	0	0
OTU_6664	0	0	0	0	0	0	0	0
OTU_6666	0	0	0	0	0	0	0	0
OTU_6667	0	0	0	0	0	0	0	0
OTU_6668	0	0	0	0	0	0	0	0
OTU_6669	2	0	1	1	4	8	5	11
OTU_6672	5	3	1	5	0	0	1	0
OTU_6673	6	3	4	1	4	1	1	4
OTU_6677	1	7	5	3	4	0	1	1
OTU_6678	0	0	0	0	1	0	2	0
OTU_6679	3	3	4	1	0	3	1	0
OTU_6681	0	0	0	0	0	0	0	0
OTU_6684	1	2	0	0	0	0	4	0
OTU_6686	0	0	0	0	0	0	0	0
OTU_6687	0	0	0	0	0	0	1	0
OTU_6690	0	0	0	0	0	0	0	0
OTU_6691	1	0	0	1	0	3	0	0
OTU_6692	0	0	0	0	2	0	0	0
OTU_6693	0	2	0	0	0	0	3	0
OTU_6694	1	0	0	0	0	0	0	0
OTU_6695	0	0	0	0	0	0	0	0
OTU_6696	0	0	0	0	0	0	0	0
OTU_6697	0	0	0	0	0	0	0	0
OTU_6700	0	0	0	0	0	0	0	0
OTU_6701	0	0	4	0	0	0	0	0
OTU_6703	0	0	0	0	0	0	0	0
OTU_6705	36	38	30	26	102	84	98	93
OTU_6706	7	10	7	3	7	9	19	8
OTU_6707	0	0	0	0	0	0	0	0
OTU_6708	0	0	1	0	0	0	0	0
OTU_6709	0	2	0	0	0	0	0	0
OTU_6710	0	0	0	0	0	0	0	0
OTU_6711	2	3	0	0	3	1	0	3
OTU_6712	0	0	0	0	0	0	0	0
OTU_6713	2	2	0	1	0	0	1	3
OTU_6714	0	0	0	0	0	0	0	0
OTU_6716	2	0	0	0	0	0	0	0
OTU_6717	0	0	0	0	0	0	0	0
OTU_6720	0	0	0	0	0	0	0	0
OTU_6721	13	4	11	11	5	1	5	4
OTU_6722	0	0	0	0	0	0	0	0
OTU_6724	0	0	0	0	0	0	0	0
OTU_6725	0	0	0	0	0	0	0	0
OTU_6726	28	22	30	21	52	44	73	47
OTU_6727	13	21	19	13	8	5	3	6
OTU_6728	0	0	0	0	0	0	0	0
OTU_6729	0	0	0	2	0	0	0	0
OTU_6730	0	0	0	0	0	0	0	0
OTU_6733	1	3	0	0	0	0	0	0
OTU_6734	0	0	0	0	0	0	0	0
OTU_6735	1	0	1	1	0	5	0	0
OTU_6736	0	0	0	1	0	0	0	0
OTU_6737	3	3	3	0	0	4	0	0
OTU_6738	0	0	0	0	0	0	0	0
OTU_6739	0	0	0	0	0	3	0	0
OTU_6740	0	0	0	0	0	0	0	0
OTU_6741	0	3	0	0	0	0	0	0
OTU_6742	3	0	1	0	3	7	3	1
OTU_6744	0	0	0	0	0	0	0	0
OTU_6745	0	0	0	0	0	0	0	0
OTU_6746	0	0	0	0	0	0	0	0
OTU_6748	0	0	0	0	0	0	0	0
OTU_6749	0	0	0	0	1	0	0	0
OTU_6750	0	0	0	0	0	0	0	0
OTU_6751	10	20	19	22	5	2	10	5
OTU_6752	10	7	13	5	5	1	1	1
OTU_6753	0	0	0	0	0	0	0	0
OTU_6754	0	0	0	0	0	0	0	0
OTU_6755	1	4	0	3	0	3	4	3
OTU_6757	0	1	0	0	0	0	0	0
OTU_6758	0	1	1	0	1	0	0	1
OTU_6762	0	0	0	1	0	0	0	0
OTU_6763	0	0	0	1	0	0	0	0
OTU_6765	0	0	0	0	0	0	0	0
OTU_6768	0	0	0	0	0	0	0	0
OTU_6769	0	0	0	0	3	3	0	0
OTU_6770	0	1	0	0	0	0	0	0
OTU_6772	0	0	0	0	0	0	0	0
OTU_6773	1	0	1	0	0	4	0	0
OTU_6776	3	5	8	3	4	1	0	3
OTU_6778	1	0	0	1	1	0	0	0
OTU_6780	0	0	0	0	0	0	0	0
OTU_6781	0	0	0	0	0	0	0	0
OTU_6785	5	0	0	1	3	1	0	0
OTU_6786	17	19	19	8	3	2	2	0
OTU_6789	0	1	5	0	0	1	0	0
OTU_6791	0	0	0	0	0	0	0	0
OTU_6797	0	0	0	0	0	0	0	0
OTU_6798	0	0	0	0	0	0	0	0
OTU_6799	0	0	0	0	0	0	0	0
OTU_6801	0	0	0	0	0	0	0	0
OTU_6802	0	0	0	1	0	0	0	0
OTU_6803	0	0	0	0	0	0	0	0
OTU_6804	0	0	0	0	0	0	1	0
OTU_6805	0	0	0	0	0	0	0	0
OTU_6807	4	9	6	5	3	7	3	5
OTU_6808	0	0	0	0	0	0	0	0
OTU_6809	1	0	0	1	1	0	3	0
OTU_6810	0	0	0	0	0	0	0	0
OTU_6811	24	18	23	68	33	46	63	35
OTU_6812	0	0	0	0	0	0	0	0
OTU_6813	0	0	0	0	0	0	0	0
OTU_6814	0	0	0	0	0	0	0	0
OTU_6815	0	0	0	0	0	0	0	0
OTU_6816	0	0	0	0	0	0	0	0
OTU_6817	0	0	0	0	0	0	0	0
OTU_6820	1	0	0	0	3	0	1	0
OTU_6822	103	93	81	63	91	96	105	50
OTU_6829	0	0	0	0	0	0	0	0
OTU_6831	0	0	0	0	0	0	0	0
OTU_6832	0	0	0	0	0	0	0	0
OTU_6835	0	0	0	0	0	0	0	0
OTU_6838	0	0	0	0	0	0	0	0
OTU_6839	0	0	0	0	0	0	0	0
OTU_6840	0	0	0	0	0	0	0	0
OTU_6841	0	0	0	1	0	0	0	0
OTU_6842	0	0	0	0	1	0	0	0
OTU_6843	0	0	0	0	0	0	0	0
OTU_6844	0	0	0	0	0	0	0	0
OTU_6845	0	0	0	0	0	0	0	0
OTU_6847	0	0	0	0	0	0	0	0
OTU_6848	0	0	0	0	0	0	0	0
OTU_6849	0	0	0	0	0	0	0	0
OTU_6850	1	3	1	0	0	0	0	0
OTU_6851	0	0	1	0	0	0	0	0
OTU_6852	0	0	4	0	0	0	0	0
OTU_6853	0	0	0	0	0	0	0	0
OTU_6856	0	0	0	0	0	0	0	0
OTU_6857	3	0	1	0	3	3	6	10
OTU_6858	0	0	0	0	0	0	0	0
OTU_6859	18	11	16	18	38	16	16	16
OTU_6863	0	0	0	0	0	0	0	0
OTU_6864	0	0	0	0	0	0	0	0
OTU_6865	0	0	0	0	0	0	0	0
OTU_6866	3	4	2	5	0	1	1	3
OTU_6868	4	10	4	4	8	11	8	13
OTU_6869	13	12	14	16	11	11	10	16
OTU_6870	0	0	0	0	0	0	0	0
OTU_6871	0	0	0	0	0	0	0	0
OTU_6872	8	8	2	8	11	7	1	0
OTU_6874	0	0	0	0	0	0	0	0
OTU_6876	0	0	0	0	0	0	0	0
OTU_6877	0	0	0	0	0	0	0	0
OTU_6878	0	0	0	0	0	0	0	0
OTU_6879	0	0	0	0	0	0	0	0
OTU_6880	0	0	0	0	0	0	0	0
OTU_6884	0	0	0	0	0	0	0	0
OTU_6886	0	0	0	0	1	0	0	0
OTU_6887	0	0	0	4	0	0	0	0
OTU_6888	0	0	0	1	0	0	0	0
OTU_6889	0	0	0	1	0	0	0	0
OTU_6890	0	0	0	0	0	0	0	0
OTU_6891	2	0	0	0	0	0	0	0
OTU_6892	0	0	0	0	0	0	0	0
OTU_6893	0	0	0	0	1	1	0	0
OTU_6894	0	0	0	0	0	0	0	0
OTU_6895	0	0	0	0	0	0	0	0
OTU_6896	0	0	1	1	0	0	0	0
OTU_6897	2	0	0	1	0	0	0	0
OTU_6898	37	36	24	48	32	25	24	50
OTU_6899	13	4	16	11	3	4	7	3
OTU_6900	0	0	0	0	0	0	0	0
OTU_6902	0	0	0	0	0	0	0	1
OTU_6905	2	0	3	1	0	1	0	0
OTU_6907	2	0	1	1	0	0	0	0
OTU_6908	0	0	0	0	0	0	0	0
OTU_6909	0	0	1	0	0	0	0	0
OTU_6910	0	0	0	0	0	0	0	0
OTU_6911	0	0	0	0	0	1	1	0
OTU_6912	0	0	0	0	0	0	0	0
OTU_6914	0	0	0	0	0	0	0	0
OTU_6915	0	0	0	0	0	0	0	0
OTU_6916	4	3	1	1	0	0	0	0
OTU_6917	3	3	2	7	4	4	0	5
OTU_6919	0	0	0	0	0	0	0	0
OTU_6921	8	10	15	11	1	1	0	3
OTU_6922	0	0	0	0	0	0	0	0
OTU_6924	0	0	0	0	0	0	0	0
OTU_6925	0	0	0	0	0	0	0	0
OTU_6931	0	1	0	0	0	0	0	0
OTU_6933	1	1	2	3	0	3	0	0
OTU_6937	10	5	15	10	2	4	5	7
OTU_6938	265	181	222	223	329	309	382	373
OTU_6939	0	3	0	0	0	0	0	0
OTU_6940	0	3	0	0	1	0	0	0
OTU_6941	0	0	0	0	0	0	0	0
OTU_6942	0	0	0	0	0	0	1	2
OTU_6943	0	0	0	0	0	0	0	0
OTU_6944	1	6	3	1	0	0	0	2
OTU_6945	0	0	0	0	0	0	0	0
OTU_6946	0	0	1	0	2	0	0	0
OTU_6947	0	0	0	0	0	0	0	0
OTU_6950	0	3	0	0	0	0	0	0
OTU_6951	0	0	1	0	0	0	0	0
OTU_6952	0	0	0	0	0	0	1	0
OTU_6954	0	0	0	0	0	0	0	0
OTU_6955	0	0	0	0	0	0	0	0
OTU_6959	0	0	0	0	2	0	0	0
OTU_6960	0	0	0	0	0	0	0	0
OTU_6961	0	0	0	0	0	0	0	0
OTU_6962	1	0	0	0	1	0	0	0
OTU_6963	0	0	0	0	0	0	0	0
OTU_6966	1	0	0	0	0	0	0	0
OTU_6967	3	4	7	1	5	3	3	3
OTU_6969	0	0	0	0	0	0	0	0
OTU_6970	0	0	0	0	0	0	0	0
OTU_6971	0	0	0	0	1	0	0	1
OTU_6972	0	0	0	0	0	0	0	0
OTU_6973	0	0	0	0	0	0	0	0
OTU_6974	0	0	0	0	0	0	0	0
OTU_6976	0	0	0	0	0	0	0	0
OTU_6977	0	1	3	0	7	5	8	6
OTU_6978	0	0	0	0	0	0	0	0
OTU_6979	0	0	0	0	0	0	3	0
OTU_6983	0	0	0	0	0	0	1	0
OTU_6985	0	0	0	0	0	0	0	0
OTU_6986	0	0	0	0	0	0	0	0
OTU_6988	0	0	0	0	0	0	0	0
OTU_6989	0	0	0	0	1	0	0	0
OTU_6992	0	2	0	0	0	0	0	0
OTU_6995	0	1	0	0	0	0	0	0
OTU_6996	8	4	17	8	1	3	8	0
OTU_6997	0	1	4	1	0	0	0	0
OTU_6998	0	0	0	2	0	0	0	0
OTU_6999	0	0	0	0	1	0	0	0
OTU_7000	0	0	0	0	1	0	0	0
OTU_7001	0	0	0	0	0	0	0	0
OTU_7002	0	0	0	0	0	0	0	0
OTU_7004	70	15	48	41	32	26	29	93
OTU_7006	22	22	20	30	19	24	16	48
OTU_7007	0	0	0	0	0	0	0	0
OTU_7008	0	0	0	0	0	0	0	0
OTU_7009	5	4	8	4	5	6	5	4
OTU_7010	0	0	0	0	0	0	0	0
OTU_7011	11	7	15	11	16	13	22	15
OTU_7014	0	0	0	0	0	0	0	0
OTU_7015	0	0	0	0	0	0	0	0
OTU_7017	0	0	0	0	0	0	0	0
OTU_7018	0	0	0	0	0	0	0	0
OTU_7020	0	0	0	0	0	0	0	0
OTU_7021	0	0	0	0	0	0	0	0
OTU_7023	0	0	0	0	0	0	0	0
OTU_7024	37	65	27	24	18	24	8	18
OTU_7025	0	0	0	0	0	0	0	0
OTU_7026	0	0	0	0	0	0	0	1
OTU_7027	0	0	0	0	0	0	0	0
OTU_7028	0	0	0	0	0	0	0	0
OTU_7029	1	1	0	0	0	1	0	0
OTU_7030	3	2	1	0	1	3	0	0
OTU_7031	3	1	1	1	2	0	2	1
OTU_7032	1	0	0	1	0	0	0	0
OTU_7035	0	0	0	0	0	0	0	0
OTU_7036	0	0	0	0	0	0	0	0
OTU_7037	0	1	0	0	1	0	0	0
OTU_7038	0	0	0	0	0	0	0	0
OTU_7039	0	0	2	0	0	0	0	0
OTU_7042	0	0	0	0	0	0	0	0
OTU_7043	0	0	0	0	0	4	0	0
OTU_7044	0	0	0	0	0	0	0	0
OTU_7046	6	1	5	0	3	4	1	4
OTU_7049	41	23	41	30	78	57	256	56
OTU_7050	0	0	0	0	0	0	0	0
OTU_7051	0	0	0	0	0	0	1	0
OTU_7052	0	0	0	0	0	0	0	0
OTU_7053	3	183	5	8	0	0	0	0
OTU_7054	0	0	0	0	0	0	0	0
OTU_7055	0	0	0	0	0	0	0	0
OTU_7058	0	0	0	0	0	0	0	0
OTU_7060	0	1	0	0	0	0	0	0
OTU_7061	0	0	0	0	0	0	0	0
OTU_7062	0	0	0	0	0	0	0	0
OTU_7063	0	0	0	3	0	0	0	0
OTU_7064	0	0	0	0	0	0	0	0
OTU_7065	0	0	0	0	0	0	0	0
OTU_7067	10	0	3	0	0	0	0	0
OTU_7068	0	0	0	0	0	1	0	0
OTU_7070	0	0	0	0	0	0	1	0
OTU_7071	0	0	0	0	4	0	0	0
OTU_7072	0	0	0	0	0	0	0	0
OTU_7073	3	0	0	0	0	0	0	0
OTU_7075	0	0	0	0	0	0	0	0
OTU_7077	0	0	0	0	0	0	0	0
OTU_7078	0	0	0	1	0	0	0	0
OTU_7079	0	0	0	0	0	0	0	0
OTU_7080	20	21	21	18	5	8	1	6
OTU_7081	0	0	0	0	0	0	0	0
OTU_7082	0	0	0	0	0	0	0	0
OTU_7084	0	0	0	0	0	0	0	0
OTU_7085	0	0	1	0	0	0	0	0
OTU_7086	0	0	0	0	0	0	0	0
OTU_7087	0	0	0	0	0	0	0	0
OTU_7089	0	0	0	0	0	0	0	0
OTU_7090	0	0	0	0	0	0	0	0
OTU_7091	8	10	15	10	0	3	4	0
OTU_7092	0	0	0	1	0	0	1	0
OTU_7093	3	0	0	0	0	0	0	0
OTU_7094	35	27	27	43	13	13	12	22
OTU_7095	0	0	0	0	0	0	0	0
OTU_7097	30	13	30	11	5	3	1	5
OTU_7098	0	2	0	1	0	0	0	0
OTU_7100	13	7	7	12	3	13	3	13
OTU_7102	4	0	0	0	0	0	0	0
OTU_7104	0	0	2	0	0	0	0	0
OTU_7105	0	0	0	0	0	0	0	0
OTU_7106	0	0	0	0	0	0	0	0
OTU_7108	0	0	0	0	0	0	0	0
OTU_7110	0	0	0	0	0	0	0	0
OTU_7111	0	0	0	0	0	0	0	0
OTU_7112	1	1	1	0	1	4	0	3
OTU_7113	0	0	0	0	0	0	0	0
OTU_7114	3	1	5	0	0	0	1	5
OTU_7115	0	0	0	0	0	0	1	0
OTU_7117	0	0	0	0	0	0	0	0
OTU_7118	0	0	0	0	0	0	0	0
OTU_7119	0	0	0	0	0	3	0	0
OTU_7120	0	0	0	0	0	0	0	0
OTU_7121	0	0	0	0	2	0	0	0
OTU_7122	5	3	9	7	8	3	5	12
OTU_7123	0	0	0	0	0	0	0	0
OTU_7124	3	3	1	1	0	2	0	3
OTU_7125	0	0	0	0	0	0	0	0
OTU_7126	0	0	0	0	0	0	0	0
OTU_7128	0	0	0	1	0	0	0	0
OTU_7130	0	0	0	0	0	1	0	0
OTU_7131	0	3	3	0	0	0	1	0
OTU_7133	0	0	0	0	0	0	0	0
OTU_7135	0	0	0	0	0	0	0	0
OTU_7137	0	0	0	0	0	0	0	0
OTU_7138	0	0	0	0	0	0	0	0
OTU_7139	0	0	0	0	0	0	0	0
OTU_7140	5	16	6	11	31	11	36	15
OTU_7141	0	0	0	0	0	0	0	3
OTU_7142	0	0	0	0	0	0	0	0
OTU_7143	0	1	0	3	0	0	1	1
OTU_7146	0	1	0	0	0	0	0	0
OTU_7147	0	0	0	0	0	0	0	0
OTU_7149	13	7	16	10	1	1	1	1
OTU_7150	0	0	0	0	0	0	0	0
OTU_7151	0	0	0	0	0	0	0	0
OTU_7152	4	4	5	1	3	3	0	0
OTU_7154	0	0	0	0	0	0	0	0
OTU_7155	2	0	5	5	0	1	1	1
OTU_7156	0	0	0	0	0	0	0	0
OTU_7158	1	0	0	0	0	0	0	0
OTU_7159	0	0	0	0	0	0	0	0
OTU_7160	16	13	15	19	18	19	30	22
OTU_7161	0	0	3	0	0	0	0	0
OTU_7162	0	1	0	0	0	0	0	0
OTU_7163	16	7	30	5	5	3	4	3
OTU_7164	3	0	8	0	2	0	3	0
OTU_7165	0	0	1	0	0	0	0	0
OTU_7166	0	0	0	0	0	0	0	0
OTU_7167	0	0	0	0	0	0	0	0
OTU_7168	0	0	0	0	0	0	0	0
OTU_7169	0	0	1	0	0	0	0	0
OTU_7170	0	0	0	0	0	0	0	0
OTU_7171	0	0	1	0	0	0	0	0
OTU_7173	0	0	0	0	0	0	0	0
OTU_7174	4	0	0	0	0	3	0	0
OTU_7175	22	27	23	23	13	19	30	22
OTU_7176	0	0	0	0	0	0	0	0
OTU_7178	3	0	1	5	29	44	37	25
OTU_7179	0	0	1	0	0	0	0	0
OTU_7181	26	23	27	66	13	7	17	16
OTU_7182	12	21	24	8	35	24	29	16
OTU_7183	0	2	0	1	0	0	0	0
OTU_7184	0	0	0	3	9	8	1	1
OTU_7185	0	0	0	0	2	0	3	1
OTU_7190	0	0	0	0	1	5	0	0
OTU_7191	0	0	0	0	0	0	0	0
OTU_7196	0	0	0	0	0	0	3	0
OTU_7197	1	10	18	10	4	4	2	1
OTU_7200	0	0	0	0	0	0	0	0
OTU_7201	3	1	0	8	3	3	7	8
OTU_7208	0	2	0	0	0	0	0	0
OTU_7209	0	2	3	0	0	0	0	1
OTU_7210	0	0	0	0	0	0	0	0
OTU_7211	0	0	0	0	0	2	0	2
OTU_7213	0	0	0	0	0	0	0	0
OTU_7214	0	0	0	0	1	0	0	0
OTU_7215	0	0	0	0	0	0	0	0
OTU_7216	0	0	0	0	0	0	0	0
OTU_7217	0	0	1	0	0	0	0	0
OTU_7218	0	0	3	0	0	1	0	0
OTU_7220	0	0	0	0	0	0	0	0
OTU_7221	0	2	0	1	1	3	3	2
OTU_7224	0	0	0	0	0	0	0	0
OTU_7225	0	0	0	0	0	0	0	0
OTU_7226	6	5	1	1	1	1	2	1
OTU_7227	0	0	0	0	0	0	0	0
OTU_7228	3	0	0	0	0	0	0	0
OTU_7229	80	115	114	98	155	86	63	68
OTU_7230	3	3	5	0	4	1	1	5
OTU_7231	0	0	0	0	0	0	0	0
OTU_7232	9	5	11	8	7	5	4	11
OTU_7234	0	0	0	0	0	0	0	0
OTU_7235	1	3	4	0	0	3	2	4
OTU_7236	0	0	0	0	1	0	0	0
OTU_7237	0	0	0	0	0	0	0	0
OTU_7238	0	0	0	0	0	0	0	0
OTU_7239	1	0	0	0	0	0	0	1
OTU_7240	0	0	3	0	0	0	0	0
OTU_7241	7	2	1	1	1	2	1	5
OTU_7242	0	0	1	0	0	0	0	1
OTU_7244	0	0	0	0	0	0	0	0
OTU_7245	16	8	5	13	28	41	46	41
OTU_7247	0	0	0	3	0	0	1	0
OTU_7248	0	4	0	0	0	0	0	0
OTU_7249	0	0	0	0	0	0	0	0
OTU_7250	0	0	0	0	0	0	0	0
OTU_7251	37	32	35	31	89	70	58	55
OTU_7253	0	0	0	0	0	0	0	0
OTU_7254	0	0	0	0	0	0	0	0
OTU_7255	0	0	0	0	0	0	0	0
OTU_7256	0	0	0	0	0	0	0	0
OTU_7257	0	0	0	0	0	0	0	0
OTU_7261	0	0	0	0	0	0	0	0
OTU_7262	0	0	0	0	0	0	0	0
OTU_7265	0	0	0	0	3	3	1	5
OTU_7267	2	0	1	1	0	3	3	3
OTU_7268	0	0	0	0	0	0	0	0
OTU_7270	0	0	0	0	0	0	0	0
OTU_7271	0	0	0	0	0	0	0	0
OTU_7272	0	0	0	0	0	0	0	0
OTU_7273	0	0	0	0	0	1	0	0
OTU_7274	0	0	2	0	0	1	0	0
OTU_7275	0	0	0	0	0	0	0	0
OTU_7277	0	0	0	0	0	0	0	0
OTU_7278	0	1	1	0	0	0	0	0
OTU_7279	0	0	0	1	3	1	1	0
OTU_7280	0	0	0	0	0	0	0	0
OTU_7282	0	0	0	0	0	0	0	0
OTU_7287	0	0	0	0	0	2	3	0
OTU_7288	0	0	0	0	0	0	0	0
OTU_7291	7	8	7	7	5	7	7	5
OTU_7293	89	57	116	91	150	95	54	55
OTU_7294	0	0	0	0	0	0	0	0
OTU_7295	0	0	0	0	0	1	0	0
OTU_7296	0	0	0	0	0	0	0	0
OTU_7297	0	0	0	0	0	0	0	0
OTU_7298	0	0	0	0	0	0	0	0
OTU_7301	0	0	0	0	0	0	0	0
OTU_7302	0	0	0	0	0	1	0	0
OTU_7303	0	0	0	0	0	2	1	0
OTU_7310	0	0	0	0	0	0	0	0
OTU_7312	0	0	0	0	0	0	0	0
OTU_7314	0	0	0	0	0	0	0	0
OTU_7315	1	1	3	1	1	2	6	0
OTU_7319	0	0	0	0	0	0	0	0
OTU_7320	0	0	0	0	0	0	0	0
OTU_7322	1	0	0	0	0	0	0	0
OTU_7325	15	29	11	17	8	7	7	9
OTU_7326	0	0	0	0	0	0	0	0
OTU_7327	0	0	0	0	0	0	0	0
OTU_7328	0	0	0	0	1	0	0	0
OTU_7331	0	0	0	0	0	0	0	0
OTU_7332	0	0	0	0	0	0	0	0
OTU_7334	0	0	0	0	0	0	0	0
OTU_7336	0	0	0	0	0	0	0	1
OTU_7338	0	0	0	0	0	0	0	0
OTU_7339	1	0	0	1	0	0	0	0
OTU_7340	0	0	0	0	0	0	1	0
OTU_7341	0	0	0	0	0	0	0	0
OTU_7342	0	1	0	0	0	0	0	0
OTU_7343	1	0	5	5	0	0	1	1
OTU_7344	8	10	7	7	5	4	1	1
OTU_7347	1	5	0	1	0	1	0	0
OTU_7351	0	0	0	0	0	0	0	2
OTU_7352	0	0	0	0	0	0	0	0
OTU_7353	0	0	0	0	0	1	0	1
OTU_7355	0	0	0	0	0	0	0	0
OTU_7356	0	0	0	0	0	0	0	0
OTU_7357	0	0	0	0	0	0	0	0
OTU_7358	0	0	0	0	0	0	0	0
OTU_7359	0	0	0	0	0	0	0	0
OTU_7360	0	0	0	0	0	0	0	0
OTU_7361	0	0	0	0	0	0	0	0
OTU_7362	0	0	0	0	0	0	0	0
OTU_7363	0	0	0	0	0	0	0	0
OTU_7364	0	0	0	0	0	0	0	0
OTU_7365	7	5	5	7	6	1	8	1
OTU_7366	2	0	0	0	0	0	0	1
OTU_7367	0	0	0	0	0	0	0	0
OTU_7368	0	0	0	0	0	1	0	0
OTU_7371	0	0	0	0	0	0	0	0
OTU_7372	0	0	0	0	0	0	0	0
OTU_7373	8	13	7	11	9	15	7	13
OTU_7377	1	0	0	0	0	0	1	1
OTU_7378	0	0	0	0	0	0	0	0
OTU_7379	0	0	0	0	0	0	0	0
OTU_7380	0	0	0	0	0	0	0	0
